doc,summarizer,score
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,PG,-10.66014
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,PG,-12.333351
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,PG,-11.381087
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,PG,-10.535321
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,PG,-12.461042
dm-test-3785743303ddb8b594be7c449a37458b99e83812,PG,-12.505478
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,PG,-12.168884
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,PG,-8.63647
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,PG,-12.147677
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,PG,-13.162712
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,PG,-11.005942
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,PG,-11.696718
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,PG,-11.95672
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,PG,-12.638386
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,PG,-12.084609
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,PG,-11.78112
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,PG,-12.885096
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,PG,-12.505686
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,PG,-11.003335
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,PG,-11.87968
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,PG,-12.584327
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,PG,-11.401399
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,PG,-11.413263
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,PG,-7.301119
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,PG,-12.265279
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,PG,-9.451581
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,PG,-9.388661
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,PG,-12.92448
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,PG,-8.084754
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,PG,-11.281464
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,PG,-11.201209
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,PG,-12.041338
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,PG,-13.1995325
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,PG,-13.414632
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,PG,-12.429968
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,PG,-10.935791
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,PG,-11.450817
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,PG,-12.744832
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,PG,-14.060317
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,PG,-11.971009
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,PG,-13.118448
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,PG,-13.055848
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,PG,-11.969346
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,PG,-11.320314
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,PG,-12.816924
dm-test-801763443e6c73e3857039f2223798b2b58bef19,PG,-9.261935
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,PG,-13.058813
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,PG,-11.862496
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,PG,-10.984179
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,PG,-11.703721
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,PG,-12.108864
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,PG,-9.493216
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,PG,-11.246669
dm-test-26e4e19d945cedcb489f28808c730658139c9415,PG,-13.087996
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,PG,-14.212126
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,PG,-11.430994
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,PG,-11.336826
dm-test-051db270afc32571a08c15124330efe89d80fea8,PG,-12.321284
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,PG,-13.776357
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,PG,-12.445433
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,PG,-10.856345
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,PG,-11.087486
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,PG,-11.502566
dm-test-fadabe346fe95d33eee71299e6596754768f5246,PG,-8.845065
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,PG,-12.513265
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,PG,-12.575888
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,PG,-11.091072
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,PG,-8.1324005
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,PG,-12.683925
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,PG,-10.979511
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,PG,-9.40319
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,PG,-9.808151
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,PG,-9.488697
dm-test-2377095dda83df778e34304b7a09813808105d3b,PG,-12.736793
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,PG,-11.131628
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Improve-abs,-10.652492
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Improve-abs,-13.915608
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Improve-abs,-13.860118
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Improve-abs,-12.94483
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Improve-abs,-12.557066
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Improve-abs,-11.218532
dm-test-14c813567696f4e63a39993c09d4edb454036179,Improve-abs,-13.010457
dm-test-e470f0a87d7513bf880412524332047020422c3f,Improve-abs,-13.85744
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Improve-abs,-8.866385
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Improve-abs,-10.152094
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Improve-abs,-14.774493
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Improve-abs,-13.016644
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Improve-abs,-10.86627
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Improve-abs,-10.702001
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Improve-abs,-15.1480255
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Improve-abs,-10.461522
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Improve-abs,-13.291017
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Improve-abs,-11.670533
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Improve-abs,-12.989229
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Improve-abs,-14.930155
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Improve-abs,-12.339298
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Improve-abs,-12.715034
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Improve-abs,-10.722553
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Improve-abs,-9.800866
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Improve-abs,-11.939689
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Improve-abs,-13.441201
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Improve-abs,-10.364791
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Improve-abs,-13.441332
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Improve-abs,-12.198325
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Improve-abs,-12.854202
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Improve-abs,-13.519509
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Improve-abs,-12.6968155
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Improve-abs,-11.756418
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Improve-abs,-10.463716
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Improve-abs,-11.852362
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Improve-abs,-13.058122
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Improve-abs,-8.577364
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Improve-abs,-12.573122
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Improve-abs,-12.6626835
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Improve-abs,-11.915639
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Improve-abs,-9.841876
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Improve-abs,-12.87773
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Improve-abs,-12.459563
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Improve-abs,-10.413946
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Improve-abs,-11.166972
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Improve-abs,-12.797224
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Improve-abs,-11.956652
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Improve-abs,-11.818578
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Improve-abs,-12.775894
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Improve-abs,-12.497469
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Improve-abs,-14.457006
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Improve-abs,-11.523602
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Improve-abs,-11.641622
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Improve-abs,-8.710571
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Improve-abs,-13.396791
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Improve-abs,-13.27569
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Improve-abs,-12.105469
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Improve-abs,-13.825108
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Improve-abs,-11.600247
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Improve-abs,-13.935901
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Improve-abs,-11.142582
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Improve-abs,-12.367107
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Improve-abs,-11.2402
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Improve-abs,-14.052292
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Improve-abs,-14.175365
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Improve-abs,-11.9657955
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Improve-abs,-13.680429
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Improve-abs,-12.51252
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Improve-abs,-13.716024
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Improve-abs,-13.446798
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Improve-abs,-12.82545
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Improve-abs,-13.083478
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Improve-abs,-12.233012
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Improve-abs,-11.438963
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Improve-abs,-12.150808
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Improve-abs,-13.096422
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Improve-abs,-10.899069
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Improve-abs,-12.547344
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Improve-abs,-12.802227
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Improve-abs,-10.715439
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Improve-abs,-10.038914
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Improve-abs,-10.849846
dm-test-051db270afc32571a08c15124330efe89d80fea8,Improve-abs,-15.963599
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Improve-abs,-8.90099
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Improve-abs,-12.240057
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Improve-abs,-13.364876
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Improve-abs,-11.804754
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Improve-abs,-12.7426195
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Improve-abs,-6.987596
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Improve-abs,-15.121126
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Improve-abs,-13.051212
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Improve-abs,-14.503719
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Improve-abs,-12.2838745
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Improve-abs,-13.280073
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Improve-abs,-11.624065
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Improve-abs,-9.41174
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Improve-abs,-12.363129
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Improve-abs,-11.016928
dm-test-2377095dda83df778e34304b7a09813808105d3b,Improve-abs,-12.411289
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Improve-abs,-12.036649
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,RNES,-11.84664
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,RNES,-11.828208
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,RNES,-13.30601
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,RNES,-10.956231
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,RNES,-8.333359
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,RNES,-12.46459
dm-test-14c813567696f4e63a39993c09d4edb454036179,RNES,-14.077304
dm-test-e470f0a87d7513bf880412524332047020422c3f,RNES,-12.37586
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,RNES,-13.744016
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,RNES,-8.960364
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,RNES,-9.45564
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,RNES,-10.764054
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,RNES,-11.672891
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,RNES,-9.794881
dm-test-4fb64a2298e18626db776fccf834be87388827e0,RNES,-6.856171
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,RNES,-13.69284
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,RNES,-14.041662
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,RNES,-10.506006
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,RNES,-13.234922
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,RNES,-12.675562
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,RNES,-13.029338
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,RNES,-12.391416
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,RNES,-12.195085
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,RNES,-11.044132
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,RNES,-13.632439
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,RNES,-13.178724
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,RNES,-12.643252
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,RNES,-10.482528
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,RNES,-6.263695
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,RNES,-12.673913
dm-test-3785743303ddb8b594be7c449a37458b99e83812,RNES,-12.269546
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,RNES,-11.389959
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,RNES,-13.084714
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,RNES,-13.034298
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,RNES,-12.694623
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,RNES,-12.849632
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,RNES,-13.653158
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,RNES,-12.418013
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,RNES,-10.266965
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,RNES,-13.098039
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,RNES,-13.024477
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,RNES,-13.2329445
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,RNES,-10.019297
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,RNES,-12.971395
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,RNES,-12.9802265
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,RNES,-11.787215
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,RNES,-13.768322
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,RNES,-12.825484
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,RNES,-11.630254
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,RNES,-12.6992035
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,RNES,-8.761327
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,RNES,-16.221931
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,RNES,-13.1343565
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,RNES,-12.025595
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,RNES,-12.315397
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,RNES,-11.678041
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,RNES,-12.970866
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,RNES,-13.467304
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,RNES,-8.576508
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,RNES,-11.777152
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,RNES,-13.481904
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,RNES,-12.761656
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,RNES,-9.803844
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,RNES,-12.156227
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,RNES,-13.4345455
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,RNES,-13.301971
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,RNES,-11.688224
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,RNES,-13.515108
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,RNES,-12.543057
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,RNES,-13.472503
dm-test-801763443e6c73e3857039f2223798b2b58bef19,RNES,-12.030619
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,RNES,-11.845782
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,RNES,-12.015065
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,RNES,-12.245338
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,RNES,-11.758059
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,RNES,-9.904011
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,RNES,-11.254031
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,RNES,-12.646567
dm-test-26e4e19d945cedcb489f28808c730658139c9415,RNES,-13.290542
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,RNES,-13.677588
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,RNES,-11.422493
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,RNES,-12.55221
dm-test-051db270afc32571a08c15124330efe89d80fea8,RNES,-11.979622
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,RNES,-11.708415
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,RNES,-11.674192
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,RNES,-12.00256
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,RNES,-11.515235
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,RNES,-10.292361
dm-test-fadabe346fe95d33eee71299e6596754768f5246,RNES,-13.348597
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,RNES,-12.745576
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,RNES,-9.979435
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,RNES,-10.916958
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,RNES,-11.927924
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,RNES,-13.465546
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,RNES,-13.882027
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,RNES,-12.036953
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,RNES,-12.512621
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,RNES,-14.24649
dm-test-2377095dda83df778e34304b7a09813808105d3b,RNES,-12.53519
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,RNES,-13.462576
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,abssentrw,-10.558933
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,abssentrw,-13.844832
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,abssentrw,-12.67352
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,abssentrw,-14.263364
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,abssentrw,-11.817124
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,abssentrw,-13.79658
dm-test-14c813567696f4e63a39993c09d4edb454036179,abssentrw,-11.34896
dm-test-e470f0a87d7513bf880412524332047020422c3f,abssentrw,-9.921265
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,abssentrw,-16.159111
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,abssentrw,-10.071067
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,abssentrw,-11.555613
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,abssentrw,-13.375418
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,abssentrw,-10.723587
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,abssentrw,-11.420751
dm-test-4fb64a2298e18626db776fccf834be87388827e0,abssentrw,-8.138361
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,abssentrw,-13.2747135
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,abssentrw,-12.262133
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,abssentrw,-12.780725
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,abssentrw,-13.056286
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,abssentrw,-13.505023
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,abssentrw,-9.065746
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,abssentrw,-10.2488785
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,abssentrw,-11.406895
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,abssentrw,-13.5351
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,abssentrw,-13.615079
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,abssentrw,-12.476239
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,abssentrw,-14.660664
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,abssentrw,-11.437113
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,abssentrw,-14.292316
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,abssentrw,-12.60092
dm-test-3785743303ddb8b594be7c449a37458b99e83812,abssentrw,-12.014432
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,abssentrw,-13.872728
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,abssentrw,-10.790215
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,abssentrw,-10.802384
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,abssentrw,-10.679042
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,abssentrw,-12.929272
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,abssentrw,-11.146407
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,abssentrw,-12.624945
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,abssentrw,-9.98074
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,abssentrw,-11.214902
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,abssentrw,-13.312422
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,abssentrw,-13.120048
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,abssentrw,-14.415818
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,abssentrw,-14.391753
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,abssentrw,-13.689787
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,abssentrw,-10.318925
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,abssentrw,-11.396207
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,abssentrw,-13.894807
