doc,summarizer,score
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Multi-task (Ent + QG),-0.30920314465408805
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Multi-task (Ent + QG),-0.25626944444444444
dm-test-051db270afc32571a08c15124330efe89d80fea8,Multi-task (Ent + QG),-0.405265625
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Multi-task (Ent + QG),-0.2940602739726027
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Multi-task (Ent + QG),-0.2508782352941176
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Multi-task (Ent + QG),-0.22810111111111112
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),-0.361146568627451
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Multi-task (Ent + QG),-0.19909451219512195
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Multi-task (Ent + QG),-0.1934117924528302
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Multi-task (Ent + QG),-0.24567012195121954
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Multi-task (Ent + QG),-0.3292396739130435
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),-0.2508811475409836
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Multi-task (Ent + QG),-0.2119135
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Multi-task (Ent + QG),-0.4880144736842105
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Multi-task (Ent + QG),-0.5396378571428572
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Multi-task (Ent + QG),-0.1783089552238806
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),-0.4113391891891892
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Multi-task (Ent + QG),-0.25304062499999996
dm-test-2377095dda83df778e34304b7a09813808105d3b,Multi-task (Ent + QG),-0.26168392156862746
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Multi-task (Ent + QG),-0.17859936507936508
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,PG,-0.18369478021978022
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,PG,-0.3764092391304348
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,PG,-0.21907440476190473
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,PG,-0.24483192307692309
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,PG,-0.20204845679012345
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,PG,-0.31149177631578945
dm-test-14c813567696f4e63a39993c09d4edb454036179,PG,-0.20968920454545453
dm-test-e470f0a87d7513bf880412524332047020422c3f,PG,-0.25420465116279073
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,PG,-0.18539650000000002
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,PG,-0.23448790322580645
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,PG,-0.25772136363636367
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,PG,-0.46239864864864866
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,PG,-0.28288863636363637
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,PG,-0.4213525
dm-test-4fb64a2298e18626db776fccf834be87388827e0,PG,-0.5210576923076923
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,PG,-0.24784438775510204
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,PG,-0.35641142857142855
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,PG,-0.26144533898305083
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,PG,-0.2487690909090909
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,PG,-0.3779994680851064
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,PG,-0.3413991452991453
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,PG,-0.11633655462184873
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,PG,-0.2636975543478261
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,PG,-0.30789642857142857
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,PG,-0.5184577777777778
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,PG,-0.2443810344827586
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,PG,-0.18736590909090908
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,PG,-0.20383966666666667
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,PG,-0.23316017441860465
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,PG,-0.39735258620689656
dm-test-3785743303ddb8b594be7c449a37458b99e83812,PG,-0.39658546511627907
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,PG,-0.4655728571428571
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,PG,-0.22893733333333335
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,PG,-0.3618140243902439
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,PG,-0.49674407894736844
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,PG,-0.29747675438596494
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,PG,-0.27582275641025644
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,PG,-0.38147692307692305
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,PG,-0.3305585
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,PG,-0.32360043103448277
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,PG,-0.4676983870967742
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,PG,-0.2165807588075881
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,PG,-0.36306704545454543
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,PG,-0.2002992424242424
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,PG,-0.2653371428571428
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,PG,-0.3843939393939394
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,PG,-0.1879846153846154
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,PG,-0.19074606741573033
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,PG,-0.3123767857142857
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,PG,-0.254689
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,PG,-0.330985
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,PG,-0.2707413265306122
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,PG,-0.2122463888888889
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,PG,-0.2038899470899471
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,PG,-0.2992052325581395
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,PG,-0.5279144444444445
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,PG,-0.2856301886792453
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,PG,-0.6532129032258065
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,PG,-0.353959693877551
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,PG,-0.3526370833333334
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,PG,-0.25142461538461536
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,PG,-0.2351035714285714
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,PG,-0.3185481927710843
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,PG,-0.20551829268292682
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,PG,-0.2645013392857143
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,PG,-0.30580862068965514
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,PG,-0.5867089743589744
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,PG,-0.45454883720930234
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,PG,-0.3817439024390244
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,PG,-0.3920140845070422
dm-test-801763443e6c73e3857039f2223798b2b58bef19,PG,-0.30163975409836064
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,PG,-0.3555607142857143
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,PG,-0.2809913793103448
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,PG,-0.272162893081761
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,PG,-0.5390761904761905
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,PG,-0.4268780487804878
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,PG,-0.1694336956521739
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,PG,-0.301803125
dm-test-26e4e19d945cedcb489f28808c730658139c9415,PG,-0.4258330188679245
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,PG,-0.260989705882353
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,PG,-0.3213287581699346
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,PG,-0.5782620689655172
dm-test-051db270afc32571a08c15124330efe89d80fea8,PG,-0.4908359375
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,PG,-0.31920789473684213
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,PG,-0.31108602150537634
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,PG,-0.2846489361702128
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,PG,-0.34929583333333336
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,PG,-0.3270768181818182
dm-test-fadabe346fe95d33eee71299e6596754768f5246,PG,-0.25826020408163264
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,PG,-0.42911306818181816
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,PG,-0.4812573643410853
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,PG,-0.20599062499999998
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,PG,-0.1937886524822695
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,PG,-0.46885128205128207
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,PG,-0.37558928571428574
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,PG,-0.2089585
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,PG,-0.2534702380952381
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,PG,-0.21548166666666668
dm-test-2377095dda83df778e34304b7a09813808105d3b,PG,-0.278427397260274
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,PG,-0.16023841269841269
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Improve-abs,-0.20817090395480226
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Improve-abs,-0.4003564102564103
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Improve-abs,-0.2591704109589041
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Improve-abs,-0.29195
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Improve-abs,-0.31297512195121946
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Improve-abs,-0.2524189473684211
dm-test-14c813567696f4e63a39993c09d4edb454036179,Improve-abs,-0.5348578431372549
dm-test-e470f0a87d7513bf880412524332047020422c3f,Improve-abs,-0.5045752688172043
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Improve-abs,-0.3446269841269841
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Improve-abs,-0.3207405405405406
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Improve-abs,-0.42696
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Improve-abs,-0.49139555555555553
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Improve-abs,-0.24043510638297874
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Improve-abs,-0.3155940199335548
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Improve-abs,-0.5029767441860465
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Improve-abs,-0.2446921739130435
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Improve-abs,-0.5130914285714285
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Improve-abs,-0.24833796296296295
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Improve-abs,-0.16343449612403102
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Improve-abs,-0.3482396296296296
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Improve-abs,-0.30009146341463416
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Improve-abs,-0.2589161392405063
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Improve-abs,-0.19111502782931353
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Improve-abs,-0.2876243333333333
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Improve-abs,-0.4855705555555555
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Improve-abs,-0.49063235294117646
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Improve-abs,-0.316745
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Improve-abs,-0.27705454545454544
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Improve-abs,-0.28935185185185186
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Improve-abs,-0.4288166666666667
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Improve-abs,-0.3374568376068376
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Improve-abs,-0.28753396226415096
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Improve-abs,-0.292962
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Improve-abs,-0.3048191056910569
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Improve-abs,-0.6374375999999999
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Improve-abs,-0.516018947368421
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Improve-abs,-0.33841107871720116
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Improve-abs,-0.3078142857142857
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Improve-abs,-0.2836065
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Improve-abs,-0.3044541666666667
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Improve-abs,-0.34393963963963964
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Improve-abs,-0.18376689497716897
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Improve-abs,-0.30712643678160917
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Improve-abs,-0.24111149999999998
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Improve-abs,-0.3462421428571429
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Improve-abs,-0.2980524096385542
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Improve-abs,-0.33878448979591835
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Improve-abs,-0.40238198757763977
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Improve-abs,-0.31679063829787235
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Improve-abs,-0.3250324
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Improve-abs,-0.466184
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Improve-abs,-0.5433909677419355
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Improve-abs,-0.43256451612903224
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Improve-abs,-0.21396129032258063
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Improve-abs,-0.35093073170731703
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Improve-abs,-0.3610905303030303
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Improve-abs,-0.32332434782608693
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Improve-abs,-0.32565063829787233
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Improve-abs,-0.3012534722222222
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Improve-abs,-0.3471304029304029
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Improve-abs,-0.3034057142857143
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Improve-abs,-0.42370892857142856
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Improve-abs,-0.3294751111111111
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Improve-abs,-0.4468504761904762
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Improve-abs,-0.30806892857142854
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Improve-abs,-0.47262280701754383
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Improve-abs,-0.4074635
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Improve-abs,-0.5065205555555555
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Improve-abs,-0.25820166666666666
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Improve-abs,-0.22784
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Improve-abs,-0.23613081967213118
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Improve-abs,-0.37034953703703705
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Improve-abs,-0.5016148387096774
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Improve-abs,-0.50973046875
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Improve-abs,-0.623693918918919
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Improve-abs,-0.4025482558139535
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Improve-abs,-0.25396581920903954
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Improve-abs,-0.35174652173913046
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Improve-abs,-0.32826875
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Improve-abs,-0.1576144761904762
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Improve-abs,-0.31566363636363637
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Improve-abs,-0.39615458333333337
dm-test-051db270afc32571a08c15124330efe89d80fea8,Improve-abs,-0.30720444444444445
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Improve-abs,-0.14312309278350516
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Improve-abs,-0.358353488372093
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Improve-abs,-0.47851393939393944
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Improve-abs,-0.45259161290322586
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Improve-abs,-0.3347975
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Improve-abs,-0.15333163265306124
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Improve-abs,-0.3625045833333333
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Improve-abs,-0.33904259259259256
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Improve-abs,-0.31442604166666666
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Improve-abs,-0.20797563025210083
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Improve-abs,-0.4932375
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Improve-abs,-0.3464641304347826
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Improve-abs,-0.20567334754797442
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Improve-abs,-0.29449844961240307
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Improve-abs,-0.25276560846560847
dm-test-2377095dda83df778e34304b7a09813808105d3b,Improve-abs,-0.4764916666666667
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Improve-abs,-0.32450130718954245
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,RNES,-0.19453188775510205
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,RNES,-0.41465298507462683
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,RNES,-0.3068414556962025
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,RNES,-0.16701732673267325
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,RNES,-0.15365514403292183
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,RNES,-0.3607513513513514
dm-test-14c813567696f4e63a39993c09d4edb454036179,RNES,-0.24447447916666668
dm-test-e470f0a87d7513bf880412524332047020422c3f,RNES,-0.31622772277227723
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,RNES,-0.3817389705882353
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,RNES,-0.1729015873015873
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,RNES,-0.32085108695652176
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,RNES,-0.601406862745098
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,RNES,-0.23377878787878786
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,RNES,-0.30794444444444447
dm-test-4fb64a2298e18626db776fccf834be87388827e0,RNES,-0.4344384615384615
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,RNES,-0.2605990099009901
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,RNES,-0.3196328301886792
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,RNES,-0.32776500000000003
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,RNES,-0.22206734693877553
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,RNES,-0.3917083333333333
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,RNES,-0.24137759103641457
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,RNES,-0.24362864583333332
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,RNES,-0.15710650793650793
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,RNES,-0.38859926470588235
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,RNES,-0.2734335106382979
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,RNES,-0.5326428571428571
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,RNES,-0.3056761363636364
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,RNES,-0.189037
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,RNES,-0.11825885416666665
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,RNES,-0.31932045454545455
dm-test-3785743303ddb8b594be7c449a37458b99e83812,RNES,-0.2256857558139535
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,RNES,-0.28632142857142856
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,RNES,-0.41700499999999996
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,RNES,-0.32876829268292684
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,RNES,-0.33804264705882353
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,RNES,-0.2767608695652174
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,RNES,-0.290258734939759
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,RNES,-0.23267506172839508
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,RNES,-0.2136039156626506
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,RNES,-0.29630032467532463
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,RNES,-0.5551425806451613
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,RNES,-0.2255669376693767
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,RNES,-0.48914084507042255
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,RNES,-0.2641756363636364
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,RNES,-0.28878950617283955
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,RNES,-0.2617823754789272
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,RNES,-0.2026158415841584
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,RNES,-0.25962612359550563
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,RNES,-0.21017171717171718
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,RNES,-0.316765
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,RNES,-0.37344333333333335
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,RNES,-0.3061056910569106
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,RNES,-0.40302127659574466
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,RNES,-0.3416723076923077
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,RNES,-1.0081333333333333
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,RNES,-0.5080803571428572
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,RNES,-0.44021120689655174
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,RNES,-0.7231137096774194
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,RNES,-0.22723219696969696
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,RNES,-0.2620015503875969
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,RNES,-0.29848684210526316
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,RNES,-0.2000845238095238
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,RNES,-0.38629819277108435
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,RNES,-0.31504518072289156
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,RNES,-0.3329226666666667
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,RNES,-0.3133139285714286
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,RNES,-0.36738921568627453
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,RNES,-0.3802083333333333
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,RNES,-0.276397
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,RNES,-0.31815909090909095
dm-test-801763443e6c73e3857039f2223798b2b58bef19,RNES,-0.25389310344827587
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,RNES,-0.374875
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,RNES,-0.23213044554455445
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,RNES,-0.3937811320754717
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,RNES,-0.3345875
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,RNES,-0.30711585365853655
