doc,summarizer,random_score
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,RNES,0.5942574194856306
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,T5,-1.1782914773805453
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Unified-ext-abs,-0.022598224415092863
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,abssentrw,-0.21436781387572357
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,neusum,0.1574386525180389
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,PG,0.8134992763384521
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BART,-1.4412026395789708
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,BanditSum,0.7442721589350756
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Bottom-Up,0.4121312598952266
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Closed book decoder,-0.9029012656939657
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,GPT-2 (zero shot),0.7266481606371762
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Improve-abs,0.39691168374437474
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,LEAD-3,0.7223782746208489
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,ROUGESal,-0.36210798162808083
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Multi-task (Ent + QG),-0.2455967268557714
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,-0.895660412354181
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus (dynamic mix),1.3395678089500973
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,RNES,-0.9855209004885036
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,T5,0.39556386309719904
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Unified-ext-abs,0.17750005795731716
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,abssentrw,-1.3107643830052695
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,neusum,-0.16308458561281233
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,PG,0.39889955384306136
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BART,-0.935987636938455
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,BanditSum,2.495365454808192
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Bottom-Up,0.7134866004922327
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Closed book decoder,0.8210293274812406
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,GPT-2 (zero shot),0.22266236073752083
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Improve-abs,-0.7615333005748852
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,LEAD-3,-0.34794228594441434
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,ROUGESal,0.4499199364100971
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Multi-task (Ent + QG),-0.6189871787864165
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,0.35831700591409993
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus (dynamic mix),0.044665882260638015
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,RNES,0.2509745622667533
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,T5,0.7964793944283753
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Unified-ext-abs,0.21150420324757957
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,abssentrw,-0.978100237001636
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,neusum,-0.2150988197229626
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,PG,0.3701070775814301
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BART,0.7349700277333052
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BanditSum,-1.101024903487553
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Bottom-Up,0.44077462110522125
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Closed book decoder,-0.5389883141779355
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,GPT-2 (zero shot),-1.7850256696655513
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Improve-abs,2.176068676956427
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,0.6640606643580906
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,ROUGESal,-0.40010827483894185
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Multi-task (Ent + QG),0.29798215156310864
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,0.45061141698236956
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus (dynamic mix),-0.27965683945587705
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,RNES,-0.5084538993592342
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,T5,0.9287814919355946
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Unified-ext-abs,0.21751681944245468
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,abssentrw,1.0569391223632414
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,neusum,-0.5643836945041011
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,PG,-0.8940882181286791
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BART,0.6149558211134091
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BanditSum,1.5486638373863815
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Bottom-Up,-1.1310692949026184
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Closed book decoder,0.591453098813793
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,GPT-2 (zero shot),-1.2947325876582438
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Improve-abs,0.9085532844600723
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,LEAD-3,-0.023615051967721835
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,ROUGESal,0.4763224741897448
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Multi-task (Ent + QG),1.6541058442789112
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,-0.7011826419559444
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus (dynamic mix),-0.926813485106264
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,RNES,-0.019061776420877502
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,T5,-0.3454833503367408
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Unified-ext-abs,-0.5809862951873789
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,abssentrw,1.5835610754493779
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,neusum,1.004055255028431
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,PG,-0.7545284808870394
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BART,2.6914474744465218
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BanditSum,1.0327078823905058
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Bottom-Up,-1.386131269297891
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Closed book decoder,0.4727510876761157
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,GPT-2 (zero shot),-0.15555958128023092
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Improve-abs,-1.0220402124492216
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,LEAD-3,0.5342623132121517
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,ROUGESal,-0.4172891766337234
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Multi-task (Ent + QG),-1.6211180610351044
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,-0.05376338073760705
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus (dynamic mix),0.15339365880467096
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,RNES,0.4423617416878293
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,T5,-0.09078639030533021
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Unified-ext-abs,0.7931795206999518
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,abssentrw,-0.7671975864697068
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,neusum,0.4906934752770277
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,PG,0.48512253691897556
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BART,-0.7747815510847171
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BanditSum,-0.8547319908465402
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Bottom-Up,0.6512164417393135
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Closed book decoder,0.9115369806598801
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,GPT-2 (zero shot),-1.9699294706975046
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Improve-abs,2.3252373836585356
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,LEAD-3,-0.701100738711327
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,ROUGESal,0.03859343597760734
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Multi-task (Ent + QG),0.43922606044238083
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,-0.7119737161847146
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus (dynamic mix),0.20692634421275521
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,RNES,-1.9350494147289354
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,T5,-0.4216019636973448
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Unified-ext-abs,-1.1275013790858859
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,abssentrw,-1.2440115198321255
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,neusum,-1.5598653046365336
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,PG,-0.612870651422689
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BART,1.2831589991257457
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BanditSum,-0.12709600358625733
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Bottom-Up,0.12391428362010237
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Closed book decoder,-1.313443233151611
dm-test-3785743303ddb8b594be7c449a37458b99e83812,GPT-2 (zero shot),0.4172711241527247
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Improve-abs,0.6289174429592977
dm-test-3785743303ddb8b594be7c449a37458b99e83812,LEAD-3,-1.1444261042940467
dm-test-3785743303ddb8b594be7c449a37458b99e83812,ROUGESal,-0.8952382740716843
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Multi-task (Ent + QG),-1.4922296505772916
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,-0.8436225215032477
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus (dynamic mix),0.05632094209403768
dm-test-3785743303ddb8b594be7c449a37458b99e83812,RNES,-0.6630500358740831
dm-test-3785743303ddb8b594be7c449a37458b99e83812,T5,0.05985803573790173
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Unified-ext-abs,-1.4423832073234215
dm-test-3785743303ddb8b594be7c449a37458b99e83812,abssentrw,0.21243763148783476
dm-test-3785743303ddb8b594be7c449a37458b99e83812,neusum,-2.0110709660314905
dm-test-3785743303ddb8b594be7c449a37458b99e83812,PG,-0.0008313788487280331
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BART,-1.3257483400213115
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BanditSum,-0.9159394333111175
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Bottom-Up,0.38143669089357746
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Closed book decoder,-1.6833090923165357
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,GPT-2 (zero shot),-0.7481847801862241
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Improve-abs,0.9036440679398162
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,LEAD-3,-0.03409759161777357
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,ROUGESal,-0.3730246013968901
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Multi-task (Ent + QG),-0.3267465754007429
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,0.8399394995192089
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus (dynamic mix),0.033961024758874574
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,RNES,-0.5136134108904327
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,T5,1.7357490933713253
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Unified-ext-abs,1.7650445335054765
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,abssentrw,1.5701150867936278
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,neusum,0.6153895383101868
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,PG,0.24938993046189067
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BART,-1.3007335008933094
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,BanditSum,-0.11025796033994521
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Bottom-Up,-0.25957689145877055
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Closed book decoder,-1.7057164732828323
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,GPT-2 (zero shot),-1.007865380540981
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Improve-abs,-0.3765909755467013
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,LEAD-3,-0.48140853386753274
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,ROUGESal,0.4086214086860701
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Multi-task (Ent + QG),0.24872928214273923
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,-0.73467805847582
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus (dynamic mix),1.3545660331862805
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,RNES,1.6535359033162738
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,T5,-0.18378925281927916
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Unified-ext-abs,0.4491852653309924
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,abssentrw,-0.7581425699074488
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,neusum,-1.5950254529687613
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,PG,-0.36273756160368303
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BART,0.44527004444815055
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BanditSum,0.8719152152848698
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Bottom-Up,-0.1778124962290762
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Closed book decoder,-0.6020285547923351
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,GPT-2 (zero shot),-0.18254888663136218
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Improve-abs,-0.17774280112955365
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,1.1283952612118362
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,ROUGESal,-1.0129242497456739
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Multi-task (Ent + QG),0.8366635615384926
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,-0.12101837417273023
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus (dynamic mix),1.0528772153355221
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,RNES,-0.34110975891621875
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,T5,0.5030080033957683
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Unified-ext-abs,1.2589962680629718
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,abssentrw,0.4674774878016346
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,neusum,-1.198129272843947
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,PG,-0.7372223949836586
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BART,0.8252386593378677
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BanditSum,0.03639097982948063
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Bottom-Up,1.369978360716194
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Closed book decoder,-0.8844992964114189
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,GPT-2 (zero shot),0.28065767118284285
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Improve-abs,-0.9945071873360583
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,LEAD-3,-1.4897476068366502
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,ROUGESal,1.1638238081468997
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Multi-task (Ent + QG),-0.8297930535475216
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,0.42562754691747035
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus (dynamic mix),0.2688628389518566
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,RNES,-0.4050197657153349
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,T5,-0.06814349455298682
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Unified-ext-abs,0.015277448561777278
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,abssentrw,-1.9283022389876514
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,neusum,0.3883388092349209
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,PG,0.8779275460436119
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BART,-0.2912345722285402
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BanditSum,0.26629177408213883
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Bottom-Up,-0.13764332577582555
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Closed book decoder,0.7233467254154329
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,GPT-2 (zero shot),-0.07996379286475426
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Improve-abs,-1.7628974752162887
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,LEAD-3,-0.18307972747096438
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,ROUGESal,-1.4003671394014514
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Multi-task (Ent + QG),-1.2918434416534361
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,-0.5548446261795891
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus (dynamic mix),0.9620427090595461
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,RNES,-0.07352191988037396
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,T5,1.8701057693631462
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Unified-ext-abs,0.5977328923589231
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,abssentrw,-0.01896811233751733
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,neusum,0.9894931920138479
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,PG,0.7652837942773519
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BART,0.49348394375481
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BanditSum,2.046346459559971
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Bottom-Up,-0.13068839330554735
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Closed book decoder,0.5828576076022098
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,GPT-2 (zero shot),0.9744988763372675
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Improve-abs,1.5326400774328637
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,-0.802990526913472
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,ROUGESal,0.27999422900920234
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Multi-task (Ent + QG),-1.5275757494508888
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,0.21843994409178993
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus (dynamic mix),1.110356839320025
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,RNES,-1.4679590651331496
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,T5,-0.4220352386104453
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Unified-ext-abs,-0.48298919344845037
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,abssentrw,-1.686856928314758
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,neusum,0.8875036616171509
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,PG,-1.024478458168974
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BART,0.37895961310819126
dm-test-4fb64a2298e18626db776fccf834be87388827e0,BanditSum,1.5080281005052316
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Bottom-Up,-0.10218902877743025
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Closed book decoder,-1.3692142921983952
dm-test-4fb64a2298e18626db776fccf834be87388827e0,GPT-2 (zero shot),0.3949284357781027
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Improve-abs,-0.9318524329487669
dm-test-4fb64a2298e18626db776fccf834be87388827e0,LEAD-3,-2.488775587124769
dm-test-4fb64a2298e18626db776fccf834be87388827e0,ROUGESal,-2.0406340493140007
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Multi-task (Ent + QG),-1.308458331841685
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,-0.18547075296334273
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus (dynamic mix),1.9932213154012182
dm-test-4fb64a2298e18626db776fccf834be87388827e0,RNES,0.7541107881470905
dm-test-4fb64a2298e18626db776fccf834be87388827e0,T5,-1.9256342545198666
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Unified-ext-abs,-0.6017852216722934
dm-test-4fb64a2298e18626db776fccf834be87388827e0,abssentrw,1.1873014535082496
dm-test-4fb64a2298e18626db776fccf834be87388827e0,neusum,0.13843854980845707
dm-test-4fb64a2298e18626db776fccf834be87388827e0,PG,1.338425673591971
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BART,-0.12430794767237471
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,BanditSum,0.4420417949294048
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Bottom-Up,-0.48322098588696816
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Closed book decoder,0.13328735936973318
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,GPT-2 (zero shot),-0.7765589610234996
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Improve-abs,0.39028559055666395
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,LEAD-3,0.8113820546565346
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,ROUGESal,0.2775340681755937
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Multi-task (Ent + QG),0.020282802749689667
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,0.6340126506309456
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus (dynamic mix),-0.5582226175076267
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,RNES,1.1094245198457389
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,T5,0.8578616248308075
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Unified-ext-abs,-0.024145338730018933
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,abssentrw,1.2020527331624815
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,neusum,-0.13018388335678144
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,PG,-0.32133554423670907
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BART,-0.5505247200151846
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BanditSum,0.959247878486117
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Bottom-Up,0.03660271335809614
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Closed book decoder,-1.2094829277570895
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,GPT-2 (zero shot),1.7335198654514472
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Improve-abs,-1.622459649913841
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,LEAD-3,0.4282261944247142
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,ROUGESal,0.6261150325586766
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Multi-task (Ent + QG),0.22243381589209799
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,-0.5886818793032071
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus (dynamic mix),-0.5437658707652462
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,RNES,0.3321694504127756
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,T5,-0.30244473216943984
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Unified-ext-abs,0.5335660319845409
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,abssentrw,0.736347062444192
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,neusum,-0.8259793048073935
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,PG,-0.3802117445551091
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BART,-1.0313775328866235
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BanditSum,-2.1112212045119527
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Bottom-Up,0.8315747243793341
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Closed book decoder,1.795304576859567
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,GPT-2 (zero shot),1.5846126716917404
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Improve-abs,-0.9154256527374215
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,1.9343301522006908
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,ROUGESal,0.62253155488575
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Multi-task (Ent + QG),-0.7226593307120003
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus,-0.12234572506339299
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus (dynamic mix),0.27866826993882815
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,RNES,-2.027242975757309
